filename,x,y,mean_brightness,std_brightness,min_brightness,max_brightness,valid_ratio,valid_mean,valid_std,is_valid,region_type
0000_0999_0995.png,999,995,118.65687331179355,58.56095498016602,28,255,0.9999850139212101,118.65820376868908,58.560385269349354,True,normal
0000_0999_0996.png,999,996,121.23634317600981,60.06050404962533,27,255,0.9998787348321143,121.24746735073815,60.055650194396826,True,normal
0000_0999_0997.png,999,997,124.13676401990526,60.306397194232154,28,255,0.9999811959773937,124.13853611203834,60.305579571903976,True,normal
0000_0999_0998.png,999,998,123.33054210906333,60.780944995306584,26,255,0.9999666644157247,123.33367779087654,60.779531455414244,True,normal
0000_0999_0999.png,999,999,122.4816409756275,61.14563860071437,26,255,0.9999599635347407,122.48538607262485,61.14399748134521,True,normal
0000_0999_1000.png,999,1000,121.12720087578955,59.773428985639484,28,255,0.9999634178648604,121.13053814471246,59.77197561445435,True,normal
0000_0999_1001.png,999,1001,118.66783484925615,58.579411786401565,26,255,0.9999322899351729,118.6738702854844,58.57680275952332,True,normal
0000_0999_1002.png,999,1002,117.58847988696809,57.044956598648405,28,255,0.9994742925116357,117.63462581452356,57.02445082786143,True,normal
0000_0999_1003.png,999,1003,113.76327714635971,54.94874902435494,26,255,0.9991733372465094,113.83285595328367,54.91818021676852,True,normal
0000_0999_1004.png,999,1004,113.35742532933011,54.79698628900393,27,255,0.9988180087475067,113.4567097280005,54.75329198913861,True,normal
0000_0999_1005.png,999,1005,107.18150897086934,50.81953653918727,25,255,0.9976726905335771,107.36421355770719,50.737605809635454,True,normal
0000_0999_1006.png,999,1006,103.96410852310505,48.68455954835549,26,255,0.9983192865899269,104.09062589702812,48.62767821075576,True,normal
0000_0999_1007.png,999,1007,101.94266128864695,66.037502529611,24,255,0.9872466261843418,102.88257282897592,65.93935363443278,True,normal
0000_1000_0992.png,1000,992,128.613159530315,73.0618794595024,26,255,0.9957444211269947,129.0359910064413,72.93036263072965,True,normal
0000_1000_0993.png,1000,993,111.99082236432015,52.16754066914177,29,255,0.9999971430352393,111.9910567787007,52.16743084232462,True,normal
0000_1000_0994.png,1000,994,118.11820860517786,54.75158020755054,28,255,0.9999857021899934,118.11946950756223,54.750956145605365,True,normal
0000_1000_0995.png,1000,995,121.39323717482547,59.93398909942471,29,255,0.9999986624210438,121.39335943364597,59.93393595640879,True,normal
0000_1000_0996.png,1000,996,125.0406047155502,58.61318638636293,28,255,0.999979105198637,125.04259244269501,58.61218567343993,True,normal
0000_1000_0997.png,1000,997,127.52673878771193,60.413868742960744,28,255,0.9999939614153923,127.52732849390881,60.41357452758249,True,normal
0000_1000_0998.png,1000,998,125.4254631399601,59.32379628034538,28,255,0.9999873254654256,125.42667352468106,59.32319800813672,True,normal
0000_1000_0999.png,1000,999,127.02289802713597,58.485251343479916,28,255,0.9999566390666556,127.02711051157847,58.48302064249276,True,normal
0000_1000_1000.png,1000,1000,125.31678504456865,61.0462643082874,28,255,0.9999260565575133,125.3238419807108,61.043005064185444,True,normal
0000_1000_1001.png,1000,1001,122.40533058978141,55.223154770175114,28,255,0.9999170571185173,122.41300684989443,55.219012551575986,True,normal
0000_1000_1002.png,1000,1002,122.82643535208194,57.41428428392362,26,255,0.9997994280875997,122.84511523703505,57.404891507736465,True,normal
0000_1000_1003.png,1000,1003,116.12288456044298,51.78252896410056,27,255,0.9997712090674867,116.14265482531884,51.77195660308871,True,normal
0000_1000_1004.png,1000,1004,118.00918131077543,51.66953406853276,27,255,0.9998507495636636,118.02235190391289,51.662142808882884,True,normal
0000_1000_1005.png,1000,1005,110.06107076441988,51.34075448719457,27,255,0.9998899938705119,110.06990809912509,51.33666416915376,True,normal
0000_1000_1006.png,1000,1006,109.15419338794464,46.28261625030021,27,255,0.999964145092254,109.15703903632993,46.28100602606385,True,normal
0000_1000_1007.png,1000,1007,109.95918270029921,71.07657690354218,24,255,0.9895228089677527,110.81268835302593,70.96357061974922,True,normal
