filename,x,y,valid_mean
0000_1008_0999.png,1008,999,146.92844528857236
0000_1008_1000.png,1008,1000,147.37413528357064
0000_1008_1001.png,1008,1001,146.7286009003469
0000_1008_1002.png,1008,1002,146.54451989850205
0000_1008_1003.png,1008,1003,146.30181276867674
0000_1008_1004.png,1008,1004,145.73865067878737
0000_1008_1005.png,1008,1005,145.88196882535337
0000_1008_1006.png,1008,1006,127.67853598208801
0000_1008_1007.png,1008,1007,34.54981396503982
0000_1009_0993.png,1009,993,131.47563752643921
0000_1009_0994.png,1009,994,139.69543307766708
0000_1009_0995.png,1009,995,141.98024633366643
0000_1009_0996.png,1009,996,143.95551400759314
0000_1009_0997.png,1009,997,145.45033036480183
0000_1009_0998.png,1009,998,146.06840229093717
0000_1009_0999.png,1009,999,145.77508821604684
0000_1009_1000.png,1009,1000,146.97051869820726
0000_1009_1001.png,1009,1001,147.07918028429717
0000_1009_1002.png,1009,1002,147.10880011216878
0000_1009_1003.png,1009,1003,147.73437747115707
0000_1009_1004.png,1009,1004,147.12436855438077
0000_1009_1005.png,1009,1005,146.95546142095347
0000_1009_1006.png,1009,1006,122.08068300259778
0000_1010_0993.png,1010,993,120.65897919975968
0000_1010_0994.png,1010,994,135.98630979347902
0000_1010_0995.png,1010,995,142.99903206133365
0000_1010_0996.png,1010,996,144.67452414018214
0000_1010_0997.png,1010,997,145.6939665940082
0000_1010_0998.png,1010,998,145.86265748698983
0000_1010_0999.png,1010,999,145.68860185602261
0000_1010_1000.png,1010,1000,147.13631624547764
0000_1010_1001.png,1010,1001,147.50025650758127
0000_1010_1002.png,1010,1002,147.5285967705556
0000_1010_1003.png,1010,1003,148.09771705004965
0000_1010_1004.png,1010,1004,147.9449322962382
0000_1010_1005.png,1010,1005,146.18292473945104
0000_1010_1006.png,1010,1006,114.93516090365414
0000_1011_0993.png,1011,993,66.09417908211141
0000_1011_0994.png,1011,994,135.70588841016684
0000_1011_0995.png,1011,995,140.5025015396269
0000_1011_0996.png,1011,996,143.2133568242883
0000_1011_0997.png,1011,997,145.67159715370516
0000_1011_0998.png,1011,998,146.30538707125714
0000_1011_0999.png,1011,999,145.9401217438671
0000_1011_1000.png,1011,1000,146.4560231512296
0000_1011_1001.png,1011,1001,146.12667685173335
0000_1011_1002.png,1011,1002,145.7359103792613
0000_1011_1003.png,1011,1003,146.38451054918372
0000_1011_1004.png,1011,1004,146.8354955032429
0000_1011_1005.png,1011,1005,137.12747376969986
0000_1011_1006.png,1011,1006,67.06485370819377
0000_1012_0994.png,1012,994,130.6005022392842
0000_1012_0995.png,1012,995,139.1508229977994
0000_1012_0996.png,1012,996,142.43105962647408
0000_1012_0997.png,1012,997,145.53600787059423
0000_1012_0998.png,1012,998,147.08511286108097
0000_1012_0999.png,1012,999,146.94974306676073
0000_1012_1000.png,1012,1000,147.7787208682122
0000_1012_1001.png,1012,1001,147.80645084076
0000_1012_1002.png,1012,1002,147.3125975316374
0000_1012_1003.png,1012,1003,148.26415596274208
0000_1012_1004.png,1012,1004,147.90213852500756
0000_1012_1005.png,1012,1005,125.64228862866001
0000_1013_0994.png,1013,994,101.70999123409015
0000_1013_0995.png,1013,995,135.2353665137539
0000_1013_0996.png,1013,996,140.5484775356358
0000_1013_0997.png,1013,997,143.76484530072526
0000_1013_0998.png,1013,998,145.33224339789376
0000_1013_0999.png,1013,999,146.16460199407277
0000_1013_1000.png,1013,1000,147.34448317275593
0000_1013_1001.png,1013,1001,146.93026338534438
